DateTime15,PPFD_Avg.mean,AirTC_Avg.mean,RH.mean,,
14/02/13 10:45,1443.666667,24.28666667,54.77333333,,
14/02/13 11:00,1627,24.46,53.15333333,,
14/02/13 11:15,1306.333333,24.27666667,53.89,,
14/02/13 11:30,1860,24.77666667,51.67666667,,
14/02/13 11:45,1730.333333,24.87333333,52.02333333,,
14/02/13 12:00,2246.666667,25.29,51.70666667,,
14/02/13 12:15,2224.333333,25.12,50.56333333,,
14/02/13 12:30,2113.333333,25.29333333,51.93666667,,
14/02/13 12:45,2227.666667,25.58333333,48.63666667,,
14/02/13 13:00,1816.666667,25.97,44.76,,
14/02/13 13:15,1987,25.79333333,43.13333333,,
14/02/13 13:30,1984.666667,26.16333333,44.85,,
14/02/13 13:45,1222,26.06666667,46.25666667,,
14/02/13 14:00,450,25.26,50.06666667,,
14/02/13 14:15,1626.666667,25.98,46.62,,
14/02/13 14:30,1794.333333,27.09,42.29333333,,
14/02/13 14:45,1666,27.11333333,43.40666667,,
14/02/13 15:00,409.5666667,26.02666667,43.71333333,,
14/02/13 15:15,1033.633333,26.28666667,43.79666667,,
14/02/13 15:30,975.1333333,26.82,45.72,,
14/02/13 15:45,506.7,25.55666667,46.76,,
14/02/13 16:00,1174,26.63,42.63666667,,
14/02/13 16:15,1126.666667,27.17333333,42.12,,
14/02/13 16:30,682.8333333,26.96333333,43.42333333,,
14/02/13 16:45,195.0333333,25.70333333,46.49,,
14/02/13 17:00,311.4666667,25.56,46.83,,
14/02/13 17:15,397.2,26.1,45.8,,
14/02/13 17:30,424.4333333,25.91333333,51.39,,
14/02/13 17:45,183.2,24.95,53.98666667,,
14/02/13 18:00,143.1,24.48,56.09,,
14/02/13 18:15,99.53333333,24.02333333,57.83333333,,
14/02/13 18:30,67.31333333,23.69,59.87333333,,
14/02/13 18:45,29.15666667,23.30666667,63.47666667,,
14/02/13 19:00,8.973,22.91,63.80666667,,
14/02/13 19:15,1.378,22.62333333,64.67666667,,
14/02/13 19:30,0.041666667,22.26666667,66.13666667,,
14/02/13 19:45,0,21.90666667,67.60333333,,
14/02/13 20:00,0,21.65,68.96333333,,
14/02/13 20:15,0,21.38666667,70.14666667,,
14/02/13 20:30,0,21.19333333,71.13,,
14/02/13 20:45,0,21.10333333,72.18,,
14/02/13 21:00,0,20.61333333,75.67666667,,
14/02/13 21:15,0,20.42,76.20333333,,
14/02/13 21:30,0,20.57,75.38333333,,
14/02/13 21:45,0,20.50666667,76.74,,
14/02/13 22:00,0,20.50666667,77.27333333,,
14/02/13 22:15,0,20.27666667,78.68333333,,
14/02/13 22:30,0,20.12,79.92666667,,
14/02/13 22:45,0,20.17666667,79.71333333,,
14/02/13 23:00,0,20.12666667,81,,
14/02/13 23:15,0,19.81333333,83.26666667,,
14/02/13 23:30,0.008333333,19.67,84.36666667,,
14/02/13 23:45,0.002666667,19.7,84.76666667,,
15/02/13 0:00,0,19.65333333,85.63333333,,
15/02/13 0:15,0.005666667,19.71,86.16666667,,
15/02/13 0:30,0.005333333,19.53,86.5,,
15/02/13 0:45,0.002666667,19.22666667,86.7,,
15/02/13 1:00,0,18.97333333,86.73333333,,
15/02/13 1:15,0,18.91333333,86.76666667,,
15/02/13 1:30,0,18.79666667,86.93333333,,
15/02/13 1:45,0.008333333,18.76333333,87.53333333,,
15/02/13 2:00,0,18.80333333,88.03333333,,
15/02/13 2:15,0,18.76,87.83333333,,
15/02/13 2:30,0.011333333,18.53333333,88.13333333,,
15/02/13 2:45,0.008333333,18.29,88.66666667,,
15/02/13 3:00,0.033333333,18.11,89.23333333,,
15/02/13 3:15,0.016666667,17.91,89.86666667,,
15/02/13 3:30,0.022333333,17.92,90.5,,
15/02/13 3:45,0.036,18.02666667,91.1,,
15/02/13 4:00,0.036333333,18.18666667,91.3,,
15/02/13 4:15,0.036,18.28333333,91.5,,
15/02/13 4:30,0.047,18.34,91.66666667,,
15/02/13 4:45,0.05,18.36666667,91.76666667,,
15/02/13 5:00,0.058666667,18.41666667,91.9,,
15/02/13 5:15,0.055666667,18.53,91.9,,
15/02/13 5:30,0.741,18.59333333,91.8,,
15/02/13 5:45,6.875333333,18.59666667,91.7,,
15/02/13 6:00,22.20666667,18.63,91.73333333,,
15/02/13 6:15,50.65,18.8,91.7,,
15/02/13 6:30,124.7666667,19.07,91.6,,
15/02/13 6:45,188.4,19.30666667,90.9,,
15/02/13 7:00,139.9,19.59333333,89.36666667,,
15/02/13 7:15,196.3333333,19.87,87.76666667,,
15/02/13 7:30,285.8666667,20.12666667,85.96666667,,
15/02/13 7:45,327.0333333,20.41333333,84.73333333,,
15/02/13 8:00,294.0333333,20.57333333,83.9,,
15/02/13 8:15,763,21.12333333,81.2,,
15/02/13 8:30,554.7666667,21.31,79.73333333,,
15/02/13 8:45,819.8,21.94,77.17666667,,
15/02/13 9:00,830.8333333,22.35333333,74.50333333,,
15/02/13 9:15,645.1,22.65333333,72.77333333,,
15/02/13 9:30,838.8333333,22.81,70.23666667,,
15/02/13 9:45,1343.333333,24,66.11666667,,
15/02/13 10:00,683.5,23.78666667,66.43666667,,
15/02/13 10:15,509.9666667,23.61666667,66.76333333,,
15/02/13 10:30,609.9333333,23.73666667,65.65333333,,
15/02/13 10:45,529.2,23.74666667,69.06666667,,
15/02/13 11:00,1324.333333,23.82333333,68.45,,
15/02/13 11:15,681.1,23.81,67.62,,
15/02/13 11:30,623.2666667,23.53333333,66.81666667,,
15/02/13 11:45,584.3,23.92666667,66.39666667,,
15/02/13 12:00,735.6333333,23.9,67.45,,
15/02/13 12:15,407.9333333,22.81666667,71.46666667,,
15/02/13 12:30,809.3333333,23.02666667,70.10333333,,
15/02/13 12:45,1232.666667,23.59,68.63,,
15/02/13 13:00,538.2333333,23.30666667,71.79,,
15/02/13 13:15,581.6,22.72666667,75.72,,
15/02/13 13:30,574.3666667,23.16,73.55333333,,
15/02/13 13:45,731.4,23.10666667,75.42,,
15/02/13 14:00,858,23.51333333,70.43666667,,
15/02/13 14:15,446.5666667,23.53333333,69.54666667,,
15/02/13 14:30,271.6,22.34333333,80.13666667,,
15/02/13 14:45,254.0666667,21.6,85,,
15/02/13 15:00,488.1666667,21.68,86.43333333,,
15/02/13 15:15,450.2666667,21.77333333,84.83333333,,
15/02/13 15:30,738.7333333,22.46666667,81.13333333,,
15/02/13 15:45,570.5,22.62333333,79.54666667,,
15/02/13 16:00,551.3,22.83333333,80.4,,
15/02/13 16:15,488.3666667,22.91333333,78.34333333,,
15/02/13 16:30,371.5,22.98,77.63666667,,
15/02/13 16:45,341.3,22.97333333,76.72,,
15/02/13 17:00,368.3333333,23.04333333,75.98333333,,
15/02/13 17:15,535.9333333,23.74,72.57,,
15/02/13 17:30,228.6,23.51666667,72.66,,
15/02/13 17:45,240.1333333,23.47333333,63.77666667,,
15/02/13 18:00,175,23.53333333,52.85666667,,
15/02/13 18:15,85.44333333,22.94,55.01333333,,
15/02/13 18:30,60.98333333,22.47666667,57.64333333,,
15/02/13 18:45,35.46333333,22.21,59.88,,
15/02/13 19:00,12.50066667,21.79333333,62.23,,
15/02/13 19:15,1.64,21.28333333,64.20333333,,
15/02/13 19:30,0.103,21.00333333,64.99,,
15/02/13 19:45,0.064,20.62333333,66.61333333,,
15/02/13 20:00,0.064,20.46,67.73666667,,
15/02/13 20:15,0.072333333,20.19333333,70.10666667,,
15/02/13 20:30,0.075333333,19.82,72.44666667,,
15/02/13 20:45,0.069333333,18.88,76.74666667,,
15/02/13 21:00,0.036333333,18.2,79.75333333,,
15/02/13 21:15,0.033333333,17.87,82.1,,
15/02/13 21:30,0.019333333,17.83333333,83.2,,
15/02/13 21:45,0.005333333,17.56666667,85.73333333,,
15/02/13 22:00,0,17.72333333,87.6,,
15/02/13 22:15,0,17.86333333,88.93333333,,
15/02/13 22:30,0.002666667,17.83666667,89.53333333,,
15/02/13 22:45,0,17.61333333,90,,
15/02/13 23:00,0.005333333,17.46,90.2,,
15/02/13 23:15,0,17.53666667,90.5,,
15/02/13 23:30,0.019666667,17.48333333,90.63333333,,
15/02/13 23:45,0.027666667,17.54,90.9,,
16/02/13 0:00,0.041666667,17.37333333,91.03333333,,
16/02/13 0:15,0.027666667,17.08333333,91.23333333,,
16/02/13 0:30,0.055666667,17.01666667,91.66666667,,
16/02/13 0:45,0.044666667,17.04666667,91.7,,
16/02/13 1:00,0.066666667,16.83666667,91.86666667,,
16/02/13 1:15,0.058333333,16.70666667,91.93333333,,
16/02/13 1:30,0.053,16.57333333,92.1,,
16/02/13 1:45,0.05,16.37333333,92.1,,
16/02/13 2:00,0.058666667,16.33,92.36666667,,
16/02/13 2:15,0.05,16.29333333,92.4,,
16/02/13 2:30,0.052666667,16.18666667,92.43333333,,
16/02/13 2:45,0.052666667,16.04666667,92.53333333,,
16/02/13 3:00,0.058666667,16.14333333,92.66666667,,
16/02/13 3:15,0.064,15.96333333,92.63333333,,
16/02/13 3:30,0.064,15.94,92.83333333,,
16/02/13 3:45,0.058333333,15.65666667,92.8,,
16/02/13 4:00,0.053,15.49,93,,
16/02/13 4:15,0.05,15.33333333,93.06666667,,
16/02/13 4:30,0.053,15.26666667,93.23333333,,
16/02/13 4:45,0.055333333,15.44333333,93.46666667,,
16/02/13 5:00,0.047333333,15.29666667,93.23333333,,
16/02/13 5:15,0.078,15.00666667,93.4,,
16/02/13 5:30,1.231333333,14.81666667,93.36666667,,
16/02/13 5:45,9.935333333,14.59,93.56666667,,
16/02/13 6:00,27.65,14.47666667,93.53333333,,
16/02/13 6:15,47.51,14.44333333,93.76666667,,
16/02/13 6:30,59.97333333,15.03666667,94,,
16/02/13 6:45,92.87,15.48666667,93.96666667,,
16/02/13 7:00,190.9333333,16.15333333,94,,
16/02/13 7:15,424.5,16.77,93.96666667,,
16/02/13 7:30,396.9666667,17.38333333,93.66666667,,
16/02/13 7:45,314.3,17.71333333,93.13333333,,
16/02/13 8:00,415.6666667,18.09,91.93333333,,
16/02/13 8:15,552.4333333,18.4,89.8,,
16/02/13 8:30,593.2333333,19.13666667,86.1,,
16/02/13 8:45,681.8333333,19.65666667,83.06666667,,
16/02/13 9:00,639.8333333,20.12333333,81.53333333,,
16/02/13 9:15,739,20.54333333,80.09333333,,
16/02/13 9:30,705.8666667,20.75333333,79.75333333,,
16/02/13 9:45,921.6666667,21.20333333,79.18333333,,
16/02/13 10:00,1037.333333,21.8,75.32666667,,
16/02/13 10:15,1200.333333,22.54666667,70.43666667,,
16/02/13 10:30,1033.333333,23.30666667,67.28,,
16/02/13 10:45,847.6666667,23.39,66.55,,
16/02/13 11:00,726.8333333,23.59666667,66.06,,
16/02/13 11:15,703.7,23.34333333,65.95,,
16/02/13 11:30,1025.666667,23.83,62.13333333,,
16/02/13 11:45,1232,24.48,58.78333333,,
16/02/13 12:00,1782,24.88,57.04333333,,
16/02/13 12:15,2338.666667,25.43333333,57.08,,
16/02/13 12:30,2284,25.82666667,51.04666667,,
16/02/13 12:45,1094.266667,25.33,57.03,,
16/02/13 13:00,209.7333333,22.78333333,69.06666667,,
16/02/13 13:15,284.5,22.10333333,74.67,,
16/02/13 13:30,461.2,22.07333333,74.64666667,,
16/02/13 13:45,949.1333333,23.03666667,69.61333333,,
16/02/13 14:00,1498,24.58666667,62.47333333,,
16/02/13 14:15,959.9333333,24.89666667,61.34666667,,
16/02/13 14:30,383.3666667,24.7,60.92,,
16/02/13 14:45,494.7,24.36333333,60.12,,
16/02/13 15:00,588.7,24.43,57.03333333,,
16/02/13 15:15,882.1666667,24.88,57.91666667,,
16/02/13 15:30,541.7666667,25.12,57.92666667,,
16/02/13 15:45,395.2333333,24.46,58.14333333,,
16/02/13 16:00,681,24.51333333,57.95,,
16/02/13 16:15,340.1333333,24.16666667,60.02333333,,
16/02/13 16:30,232.3333333,23.76,61.66333333,,
16/02/13 16:45,206.6666667,23.68333333,63.05333333,,
16/02/13 17:00,148.3666667,23.22666667,66.37666667,,
16/02/13 17:15,137.3333333,22.96333333,66.77333333,,
16/02/13 17:30,170.8666667,22.86333333,66.24333333,,
16/02/13 17:45,259.6,22.95333333,65.25,,
16/02/13 18:00,159,23.01,66.21,,
16/02/13 18:15,49.92666667,21.77666667,76.21,,
16/02/13 18:30,25.35666667,20.91,81.96666667,,
16/02/13 18:45,17.85666667,20.89666667,82.1,,
16/02/13 19:00,8.115333333,20.84,81.76666667,,
16/02/13 19:15,1.127666667,20.74666667,81.4,,
16/02/13 19:30,0.055666667,20.59666667,81.36666667,,
16/02/13 19:45,0,20.50666667,81.26666667,,
16/02/13 20:00,0,20.27333333,82.33333333,,
16/02/13 20:15,0.008,20.25,83.73333333,,
16/02/13 20:30,0.014,20.37333333,83.2,,
16/02/13 20:45,0.017,20.42666667,82.13333333,,
16/02/13 21:00,0.022,20.49333333,82.4,,
16/02/13 21:15,0.061333333,20.23333333,84.1,,
16/02/13 21:30,0.072333333,20.03333333,85.1,,
16/02/13 21:45,0.081,19.92666667,86.46666667,,
16/02/13 22:00,0.081,19.74,87.83333333,,
16/02/13 22:15,0.078,19.63,88.63333333,,
16/02/13 22:30,0.075,19.58333333,89.26666667,,
16/02/13 22:45,0.075333333,19.42,89.76666667,,
16/02/13 23:00,0.084,19.28333333,90.4,,
16/02/13 23:15,0.084,19.26333333,90.86666667,,
16/02/13 23:30,0.075333333,19.16666667,91.23333333,,
16/02/13 23:45,0.066666667,19.18,91.56666667,,
17/02/13 0:00,0.072666667,19.14,91.66666667,,
17/02/13 0:15,0.061,19.14666667,91.96666667,,
17/02/13 0:30,0.050333333,19,91.93333333,,
17/02/13 0:45,0.066666667,18.80333333,92.13333333,,
17/02/13 1:00,0.058333333,18.80333333,92.26666667,,
17/02/13 1:15,0.055666667,18.78666667,92.43333333,,
17/02/13 1:30,0.058333333,18.90333333,92.53333333,,
17/02/13 1:45,0.05,18.91333333,92.63333333,,
17/02/13 2:00,0.044666667,18.89666667,92.7,,
17/02/13 2:15,0.044666667,18.88,92.8,,
17/02/13 2:30,0.038666667,18.85,92.83333333,,
17/02/13 2:45,0.047333333,18.77,92.83333333,,
17/02/13 3:00,0.05,18.44333333,92.9,,
17/02/13 3:15,0.064,18.49,93.1,,
17/02/13 3:30,0.047333333,18.40666667,93.1,,
17/02/13 3:45,0.044666667,18.29333333,93.2,,
17/02/13 4:00,0.061333333,18.12333333,93.2,,
17/02/13 4:15,0.055666667,17.98666667,93.3,,
17/02/13 4:30,0.033333333,17.47333333,93.33333333,,
17/02/13 4:45,0.05,17.67666667,93.63333333,,
17/02/13 5:00,0.038666667,17.59333333,93.6,,
17/02/13 5:15,0.075333333,17.59333333,93.73333333,,
17/02/13 5:30,0.777333333,17.48666667,93.7,,
17/02/13 5:45,6.914333333,17.25,93.73333333,,
17/02/13 6:00,20.03666667,17.28333333,93.96666667,,
17/02/13 6:15,43.68333333,17.76,94.03333333,,
17/02/13 6:30,61.64666667,17.90666667,94,,
17/02/13 6:45,91.77666667,17.94666667,94.06666667,,
17/02/13 7:00,224.9333333,18.21,94.16666667,,
17/02/13 7:15,367.3,18.59,94.16666667,,
17/02/13 7:30,386.1666667,18.81666667,94.13333333,,
17/02/13 7:45,438.8333333,19.04333333,94.1,,
17/02/13 8:00,604.5333333,19.23333333,94.06666667,,
17/02/13 8:15,749.7333333,19.66,93.7,,
17/02/13 8:30,646.2,20.03333333,92.7,,
17/02/13 8:45,788.3333333,20.53666667,91.23333333,,
17/02/13 9:00,681.4,21.20666667,87.53333333,,
17/02/13 9:15,822,21.65333333,78.74333333,,
17/02/13 9:30,1464.333333,22.85666667,76.18333333,,
17/02/13 9:45,1180,23.01666667,67.2,,
17/02/13 10:00,611.7,22.65333333,66.44666667,,
17/02/13 10:15,1133,23.32,58.37333333,,
17/02/13 10:30,1360.9,23.49,58.98333333,,
17/02/13 10:45,1386.666667,24.27666667,56.05333333,,
17/02/13 11:00,917.0333333,23.64333333,60.27,,
17/02/13 11:15,2263,24.91,53.66333333,,
17/02/13 11:30,2176,24.73,53.84333333,,
17/02/13 11:45,905.8333333,24.75,54.90666667,,
17/02/13 12:00,1040.533333,24.63666667,57.35333333,,
17/02/13 12:15,1051.666667,24.46333333,56.21666667,,
17/02/13 12:30,1551.566667,25.17,50.50666667,,
17/02/13 12:45,2156,25.49333333,49.62,,
17/02/13 13:00,1684,25.95333333,45.63333333,,
17/02/13 13:15,1874.333333,26.16333333,43.90666667,,
17/02/13 13:30,1455,26.16333333,41.19666667,,
17/02/13 13:45,1465.6,26.11333333,41.61,,
17/02/13 14:00,1473,26.83666667,39.66,,
17/02/13 14:15,1568.333333,26.51666667,37.78,,
17/02/13 14:30,1432.333333,26.52333333,38.75666667,,
17/02/13 14:45,1689.333333,26.79,37.96,,
17/02/13 15:00,1050.8,26.45333333,40.75666667,,
17/02/13 15:15,1224.133333,26.47,39.06,,
17/02/13 15:30,1377,26.60333333,38.62666667,,
17/02/13 15:45,1377,26.94666667,38.20666667,,
17/02/13 16:00,872.3,26.52666667,39.66333333,,
17/02/13 16:15,637.5666667,26.16666667,40.38666667,,
17/02/13 16:30,866.7,26.12,38.97666667,,
17/02/13 16:45,834.9,26.38333333,38.98666667,,
17/02/13 17:00,705.4333333,26.06666667,41,,
17/02/13 17:15,588.5,25.73333333,40.55666667,,
17/02/13 17:30,382.1333333,25.3,41.94333333,,
17/02/13 17:45,241.6333333,24.89,42.50333333,,
17/02/13 18:00,112.8333333,24.16,45.35666667,,
17/02/13 18:15,80.92,23.53,48.26666667,,
17/02/13 18:30,57.92333333,23.16666667,51.21333333,,
17/02/13 18:45,30.77,22.86,52.76,,
17/02/13 19:00,9.772666667,22.50666667,53.20333333,,
17/02/13 19:15,1.138666667,22.10333333,54.35333333,,
17/02/13 19:30,0.030666667,21.70333333,55.75666667,,
17/02/13 19:45,0,21.26,57.82,,
17/02/13 20:00,0,21.00333333,58.88,,
17/02/13 20:15,0,20.68333333,60.35333333,,
17/02/13 20:30,0,20.08333333,63.64333333,,
17/02/13 20:45,0,19.12666667,68.85333333,,
17/02/13 21:00,0,18.46,73.19666667,,
17/02/13 21:15,0.014,17.81333333,77.36666667,,
17/02/13 21:30,0.027666667,17.32333333,79.93333333,,
17/02/13 21:45,0.024666667,17.16666667,80.10333333,,
17/02/13 22:00,0.022333333,16.95,80.6,,
17/02/13 22:15,0.036,16.75,82.7,,
17/02/13 22:30,0.025,16.50666667,84.9,,
17/02/13 22:45,0.047,16.43333333,86.03333333,,
17/02/13 23:00,0.053,16.34333333,86.7,,
17/02/13 23:15,0.047333333,16.15333333,87.4,,
17/02/13 23:30,0.039,16.16,88.13333333,,
17/02/13 23:45,0.041666667,16.25666667,88.46666667,,
18/02/13 0:00,0.061333333,16.21666667,88.76666667,,
18/02/13 0:15,0.05,16.31333333,88.93333333,,
18/02/13 0:30,0.064,16.39666667,88.56666667,,
18/02/13 0:45,0.069333333,16.58,87.9,,
18/02/13 1:00,0.047333333,16.47333333,87.93333333,,
18/02/13 1:15,0.066666667,16.26666667,88.73333333,,
18/02/13 1:30,0.072333333,16.21,89,,
18/02/13 1:45,0.058333333,15.96,88.73333333,,
18/02/13 2:00,0.047333333,15.43666667,89.13333333,,
18/02/13 2:15,0.05,15.29333333,89.93333333,,
18/02/13 2:30,0.041666667,15.34666667,90.5,,
18/02/13 2:45,0.044333333,15.48666667,90.8,,
18/02/13 3:00,0.058333333,15.33,91,,
18/02/13 3:15,0.038666667,15.39666667,91.43333333,,
18/02/13 3:30,0.022333333,15.39333333,91.53333333,,
18/02/13 3:45,0.033333333,15.05666667,91.6,,
18/02/13 4:00,0.028,14.83666667,91.93333333,,
18/02/13 4:15,0.027666667,14.70333333,92.06666667,,
18/02/13 4:30,0.039,14.76333333,92.43333333,,
18/02/13 4:45,0.041666667,14.86333333,92.63333333,,
18/02/13 5:00,0.033333333,14.67666667,92.6,,
18/02/13 5:15,0.044666667,14.37333333,92.8,,
18/02/13 5:30,0.66,14.18,92.86666667,,
18/02/13 5:45,7.542666667,14.01666667,93,,
18/02/13 6:00,27.15333333,14.26333333,93.43333333,,
18/02/13 6:15,50.70333333,14.45333333,93.33333333,,
18/02/13 6:30,133.8333333,14.33666667,93.5,,
18/02/13 6:45,301.5333333,15.60333333,93.73333333,,
18/02/13 7:00,371.6,16.14,93.6,,
18/02/13 7:15,503.9,17.09333333,92.8,,
18/02/13 7:30,607.1666667,17.88333333,89.4,,
18/02/13 7:45,709.7333333,18.97333333,79.99333333,,
18/02/13 8:00,810.3666667,19.79333333,74.40333333,,
18/02/13 8:15,874.1666667,20.77333333,69.96666667,,
18/02/13 8:30,1034.333333,21.52333333,67.2,,
18/02/13 8:45,1072,21.74666667,64.49666667,,
18/02/13 9:00,1226.333333,22.46666667,63.7,,
18/02/13 9:15,1320,22.99,61.23666667,,
18/02/13 9:30,1417.333333,23.59333333,59.32666667,,
18/02/13 9:45,1470.333333,23.79333333,56.99,,
18/02/13 10:00,1430.666667,23.72666667,57.89,,
18/02/13 10:15,1709,24.38666667,54.53,,
18/02/13 10:30,1741.333333,24.37,53.8,,
18/02/13 10:45,1768,24.39,53.53,,
18/02/13 11:00,1800.666667,24.92333333,51.67666667,,
18/02/13 11:15,1726,25.24666667,51.30666667,,
18/02/13 11:30,1639.333333,25.47,51.03,,
18/02/13 11:45,2099.666667,25.81,46.19333333,,
18/02/13 12:00,2086,25.76,48.33666667,,
18/02/13 12:15,1695.333333,26.13666667,47.34666667,,
18/02/13 12:30,2003.333333,26.43333333,46.41333333,,
18/02/13 12:45,1910.333333,26.60333333,45.26333333,,
18/02/13 13:00,1038,26.02333333,48.07666667,,
18/02/13 13:15,1409.233333,26.61,44.44,,
18/02/13 13:30,1161.4,26.46666667,45.74333333,,
18/02/13 13:45,1647.666667,27.16,42.53333333,,
18/02/13 14:00,1103.5,27.16,45.50666667,,
18/02/13 14:15,103.0833333,22.07,64.22,,
18/02/13 14:30,40.23,17.22333333,80.98666667,,
18/02/13 14:45,58.54,16.68666667,88.3,,
18/02/13 15:00,89.89,16.98,89.7,,
18/02/13 15:15,177.7333333,17.67,89.56666667,,
18/02/13 15:30,286.2333333,18.20333333,87.8,,
18/02/13 15:45,358.6333333,18.87333333,84.86666667,,
18/02/13 16:00,404,19.4,83,,
18/02/13 16:15,726.3333333,20.30666667,81.77333333,,
18/02/13 16:30,882,21.28333333,78.50666667,,
18/02/13 16:45,722.2,22.09333333,72.89666667,,
18/02/13 17:00,622.1666667,22.75,70.7,,
18/02/13 17:15,399.5666667,23.3,68.85333333,,
18/02/13 17:30,320.5333333,22.86333333,72.3,,
18/02/13 17:45,315.0333333,23.03333333,69.07666667,,
18/02/13 18:00,258.5333333,22.69333333,70.27333333,,
18/02/13 18:15,123.39,22.38,71.32333333,,
18/02/13 18:30,39.94666667,22.02333333,73.75,,
18/02/13 18:45,25.63333333,21.52666667,76.10666667,,
18/02/13 19:00,5.961333333,21.09666667,77.79333333,,
18/02/13 19:15,0.532,20.86333333,78.65,,
18/02/13 19:30,0.084,20.57,79.97333333,,
18/02/13 19:45,0.075333333,20.25,81.4,,
18/02/13 20:00,0.069666667,19.98666667,83.06666667,,
18/02/13 20:15,0.066666667,19.86333333,84.23333333,,
18/02/13 20:30,0.039,19.81,85.23333333,,
18/02/13 20:45,0.041666667,19.63,86.23333333,,
18/02/13 21:00,0.028,19.33666667,87.2,,
18/02/13 21:15,0.047333333,19.20333333,87.9,,
18/02/13 21:30,0.064,19.02,88.63333333,,
18/02/13 21:45,0.047,18.88666667,89.43333333,,
18/02/13 22:00,0.047333333,18.75333333,90,,
18/02/13 22:15,0.030666667,18.50333333,90.3,,
18/02/13 22:30,0.041666667,18.42666667,90.66666667,,
18/02/13 22:45,0.081,18.37,90.93333333,,
18/02/13 23:00,0.064,18.42333333,91.1,,
18/02/13 23:15,0.055666667,18.41666667,91.16666667,,
18/02/13 23:30,0.075333333,18.46666667,91.1,,
18/02/13 23:45,0.036,18.33333333,91.26666667,,
19/02/13 0:00,0.053,18.18,91.33333333,,
19/02/13 0:15,0.063666667,18.09666667,91.56666667,,
19/02/13 0:30,0.075333333,18.01666667,91.9,,
19/02/13 0:45,0.039,18,92.03333333,,
19/02/13 1:00,0.030333333,17.75666667,92.23333333,,
19/02/13 1:15,0.064,17.65333333,92.46666667,,
19/02/13 1:30,0.075333333,17.63333333,92.5,,
19/02/13 1:45,0.047333333,17.42333333,92.63333333,,
19/02/13 2:00,0.072666667,17.42333333,92.86666667,,
19/02/13 2:15,0.066666667,17.34666667,92.9,,
19/02/13 2:30,0.061333333,16.76,92.9,,
19/02/13 2:45,0.041666667,16.54666667,93.13333333,,
19/02/13 3:00,0.033333333,16.26666667,93.23333333,,
19/02/13 3:15,0.047,16.27666667,93.4,,
19/02/13 3:30,0.033333333,16.59333333,93.66666667,,
19/02/13 3:45,0.016666667,16.99,93.66666667,,
19/02/13 4:00,0,17.01,93.6,,
19/02/13 4:15,0,16.84,93.6,,
19/02/13 4:30,0.025,16.98666667,93.76666667,,
19/02/13 4:45,0.024666667,17.44,93.83333333,,
19/02/13 5:00,0.025,17.83666667,93.86666667,,
19/02/13 5:15,0.064,17.92333333,93.8,,
19/02/13 5:30,0.415,17.89666667,93.8,,
19/02/13 5:45,5.03,17.93333333,93.8,,
19/02/13 6:00,27.46,18.04666667,93.8,,
19/02/13 6:15,79.57,18.28666667,93.8,,
19/02/13 6:30,138.1,18.35,93.73333333,,
19/02/13 6:45,303.6333333,18.80333333,93.76666667,,
19/02/13 7:00,409.6666667,19.82,93.36666667,,
19/02/13 7:15,509.1,20.01666667,92.4,,
19/02/13 7:30,592.4,20.38333333,90.23333333,,
19/02/13 7:45,691.9,21.01,84.1,,
19/02/13 8:00,810.8333333,21.50333333,80.52333333,,
19/02/13 8:15,927.3333333,21.89,77.90333333,,
19/02/13 8:30,1020,22.59333333,75.94,,
19/02/13 8:45,1124.666667,22.87,73.53333333,,
19/02/13 9:00,1005,23.2,72.50666667,,
19/02/13 9:15,1306.333333,23.42666667,71.20666667,,
19/02/13 9:30,943.8666667,23.38,70.11333333,,
19/02/13 9:45,1301.9,23.35666667,69.88,,
19/02/13 10:00,1719,24.38666667,66.70333333,,
19/02/13 10:15,1745.666667,24.52666667,64.60666667,,
19/02/13 10:30,1057.6,24.25666667,62.56333333,,
19/02/13 10:45,1665.666667,24.76666667,61.25,,
19/02/13 11:00,1736,25.27666667,58.39666667,,
19/02/13 11:15,1825.666667,25.6,57.55,,
19/02/13 11:30,1885,25.80666667,54.65666667,,
19/02/13 11:45,1900.333333,26.34666667,52.43,,
19/02/13 12:00,1904.333333,26.39,54.51666667,,
19/02/13 12:15,1916.666667,26.46666667,51.79333333,,
19/02/13 12:30,1916.666667,27.10333333,50.32666667,,
19/02/13 12:45,1913,27.28,49.02333333,,
19/02/13 13:00,1882.666667,27.40333333,48.7,,
19/02/13 13:15,1863.333333,27.73333333,46.46333333,,
19/02/13 13:30,1823.333333,27.93666667,43.98,,
19/02/13 13:45,1775,28.18333333,40.17333333,,
19/02/13 14:00,1730.666667,28.21666667,41.43666667,,
19/02/13 14:15,1675,28.61333333,42.64333333,,
19/02/13 14:30,1609,28.83666667,43.67,,
19/02/13 14:45,1539.333333,29.22333333,42.77666667,,
19/02/13 15:00,1456,29.24666667,40.77666667,,
19/02/13 15:15,1378.333333,29.33666667,41.51666667,,
19/02/13 15:30,1274.333333,29.33666667,42.43666667,,
19/02/13 15:45,1173,29.22666667,43.02666667,,
19/02/13 16:00,1077,29.44666667,41.67,,
19/02/13 16:15,970.6666667,30.05666667,40.08666667,,
19/02/13 16:30,920.3333333,29.71,43.13333333,,
19/02/13 16:45,833.4666667,29.65,41.88333333,,
19/02/13 17:00,363.5666667,29.01666667,46.20666667,,
19/02/13 17:15,274.8333333,28.23666667,49.33,,
